No.;Time;Comment;Scramble;Date;P.1
8481;8.42;;F L2 U' R2 D F2 D2 L2 U' L2 R2 B2 F' D L D2 R B2 R' B;2026-01-13 10:49:34;8.42
8482;9.38;;L2 R2 B D2 R2 B2 L2 F2 D2 R2 U2 F2 L' U' L2 B' D' L B' R B;2026-01-13 10:49:51;9.38
8483;9.02;;B R2 U2 B' U2 L2 U2 R2 B2 R2 B' R2 L D U F' R D' L' B2 F2;2026-01-13 10:50:07;9.02
8484;8.18;;R2 B2 D2 L2 D' F2 L2 U R2 U R D' L' B' L2 U2 L' R' B U';2026-01-13 10:50:32;8.18
8485;8.42;;B2 R2 B2 U R2 U' L2 D U2 B' U2 F2 L D' B' D' F' L' F';2026-01-13 10:50:49;8.42
8486;9.08;;U2 L2 R' F2 L' D2 L2 D2 B2 F2 R F' L B2 U' R D2 L2 R2 F';2026-01-13 10:51:13;9.08
8487;8.98;;R2 B2 U' D F' R' D F D' B2 R2 L2 D' L2 F2 U F2 R2 U2 L2;2026-01-13 10:51:34;8.98
8488;7.93;;U2 F D2 F U2 F2 L2 U2 F R2 U' R' B' L D2 U' L U L U';2026-01-13 10:51:52;7.93
8489;8.13;;D2 R' F' D L' U B' R U R2 D2 B U2 R2 F' R2 B' D2 R2;2026-01-13 10:52:34;8.13
8490;10.86;;U' L2 U2 F2 L2 D' R2 B2 F2 U L2 U' F L R' B D' F L R';2026-01-13 10:52:54;10.86
8491;10.14;;B D' F2 R' U' D R' D2 L' D' F2 L2 F' L2 F2 L2 U2 B' U2 R2 B;2026-01-13 10:53:16;10.14
8492;7.90;;R' F B U2 D B' U B2 L2 B2 R U2 L B2 L F2 R F2 B' R2;2026-01-13 10:53:39;7.9
8493;7.69;;L' U R L B' R2 D' F' R2 U' F2 U' R2 U' D' R2 F2 R';2026-01-13 10:53:55;7.69
8494;7.82;;R2 D R2 D2 R2 U2 B2 L2 U' F2 L F2 R' F2 R B' U2 F D' B';2026-01-13 10:54:12;7.82
8495;10.68;;B2 R2 F D2 R2 B' D2 U2 B' R2 D' R' B2 F' U L2 R' B2 U2;2026-01-13 10:54:28;10.68
8496;11.51;;D L D2 F2 D F2 U2 B2 R2 U F2 D B2 U2 R' D L B D' U' L2;2026-01-13 10:54:49;11.51
8497;8.77;;R L F2 D' L2 D' F2 U L' F2 L2 F' L2 D2 F' D2 B2 R2 B D2;2026-01-13 10:55:22;8.77
8498;8.32;;D B2 D F' D2 R F2 B D' L2 F D2 F' L2 B' L2 B;2026-01-13 10:55:40;8.32
8499;8.29;;R2 B' U B L' F' R D2 B2 L2 U2 F2 R2 D R2 D F2 D' R2 F R;2026-01-13 10:55:58;8.29
8500;8.79;;U R' D2 U2 F U2 L2 D2 B' R2 U2 B' L2 F U F' D2 B R' U' R';2026-01-13 10:56:14;8.79
8501;8.82;;F D R2 F2 D L2 R2 D2 R2 B2 U F2 U2 B' U2 R' D L' R2 B R2;2026-01-13 10:58:48;8.82
8502;7.49;;B2 U2 R D2 L2 F' U2 L2 B2 F L2 B' R2 D2 R B U' B2 U R2 U;2026-01-13 10:59:07;7.49
8503;10.51;;F R2 F2 U2 F2 D L2 R2 B2 U2 L2 D' R' F' D' U R B L2 F2 L';2026-01-13 10:59:24;10.51
8504;9.17;;U' B2 D F2 L2 D2 U2 F2 L2 U' L' D2 B D' L F2 R F' L;2026-01-13 10:59:42;9.17
8505;8.88;;D2 F2 R2 U R2 D' R2 B2 U F2 B R B F2 L2 R F D' R';2026-01-13 10:59:59;8.88
8506;9.83;;F' R B2 L2 D U2 B2 F2 R2 F2 D L2 F L' D L' R2 U L2 R';2026-01-13 11:00:18;9.83
8507;13.15;;R L' F' B' D2 L D' L' F2 U2 L F2 R U2 R2 L' U2 D' R;2026-01-13 11:00:36;13.15
8508;9.92;;F2 D2 F' U2 L2 U2 L2 R2 B D2 B' D' F' D F' L' B L R' U2;2026-01-13 11:01:16;9.92
8509;8.83;;U2 B2 U2 L2 D2 R2 F R2 B D2 R2 D L' R D' F2 D' L2 R2 F';2026-01-13 11:01:34;8.83
8510;10.10;;R U2 L' B2 L2 F2 D2 R2 U2 F2 R' F2 D F' L R2 D' B2 D F' D2;2026-01-13 11:01:53;10.1
8511;9.34;;F B2 L B2 L B2 L2 B2 R' U2 L B2 R U' B2 F R2 F2 D U2;2026-01-13 23:23:36;9.34
8512;9.83;;R2 D2 F L2 D2 L2 D2 U2 B2 D2 B' R' B' D' R2 D' F' L F U2;2026-01-13 23:24:04;9.83
8513;10.57;;D' R2 D F2 R2 F2 D F2 U R2 U2 R' F2 D F' U2 L U B D';2026-01-13 23:24:35;10.57
8514;9.62;;U2 F2 R2 U L2 D2 F2 U L2 B2 F2 R' D2 R' D B' L' B L' U;2026-01-13 23:25:09;9.62
8515;7.83;;F' R' D' R U F' L2 B R' F2 L D2 R2 D2 F2 R' F2 D2 L2 F';2026-01-13 23:25:46;7.83
8516;9.31;;F2 U2 B R2 D2 B' D2 U2 B L2 R2 F2 U L' D F2 D R2 D U' F';2026-01-13 23:26:13;9.31
8517;12.82;;F R' D' F2 R2 D' R2 F2 D2 F2 U' L2 U2 R2 F D U' B U R' U;2026-01-13 23:26:29;12.82
8518;11.29;;D' L2 B2 L2 R2 U B2 L2 D2 U' B2 R' F U2 B' D' B U' R' B F';2026-01-13 23:26:53;11.29
8519;9.90;;L2 U' R2 D' B2 R2 F2 U R2 U2 R2 U' B L U' R B' U L2 R2 B';2026-01-13 23:27:20;9.9
8520;10.37;;L D' F' R2 D2 F R U2 R2 U2 F' D2 R2 F' U2 R2 B' R2 L' F';2026-01-13 23:28:13;10.37
8521;8.62;;L2 B U2 F L2 B2 F L2 F2 D2 F' D' L2 F L' U' F R F D';2026-01-13 23:28:31;8.62
8522;9.99;;B' R F2 L2 B2 U B2 D' F2 U F2 U2 L2 U' B D B F R2 B U';2026-01-13 23:28:53;9.99
8523;11.99;;D2 B2 U' L2 D2 L2 D R2 D R2 U L D2 B R' D R F' D U L;2026-01-13 23:29:12;11.99
8524;7.82;;F2 U' F2 R2 F2 L2 B L2 D2 B' L2 F2 U' L D2 B L2 D;2026-01-13 23:29:35;7.82
8525;10.32;;R2 B D F2 R F' D L B D2 L2 F2 D2 R2 B2 U2 L D2 L' D2;2026-01-13 23:29:51;10.32
8526;9.76;;F2 R F2 R2 U' R2 F2 U B2 L2 D2 L F U' R2 B' U2 L' D;2026-01-13 23:30:28;9.76
8527;8.02;;B D' L2 U' L2 B2 L2 U L2 U B2 U2 L U B' F' R2 U2 L F;2026-01-13 23:30:51;8.02
8528;9.63;;R2 D L2 B2 L2 R2 D' U' R2 F2 U L B D R D2 B U F' R' D2;2026-01-13 23:31:08;9.63
8529;8.77;;R' B2 L2 D2 L2 B D2 B U2 L2 F R2 U L' D2 B2 D' U R F2;2026-01-13 23:31:29;8.77
8530;10.73;;B2 L2 D L2 U2 L2 U' B2 R2 F2 L2 U2 L B D2 L' F R' U2 L R;2026-01-13 23:31:49;10.73
8531;10.02;;D' U' F2 L2 U' L2 R2 D' R2 D' R B2 D2 B D L' F' U' F' D;2026-01-13 23:32:11;10.02
8532;8.80;;F U2 R2 U F2 U' R2 B2 U' R2 D L2 U L U2 B' L2 U' L' B U;2026-01-13 23:32:30;8.8
8533;9.99;;R U2 R F' L2 D L F L2 D2 R F2 U2 L' D2 R2 U2 B2 L' U2;2026-01-13 23:32:53;9.99
8534;8.69;;B2 L2 D' B2 U2 L2 D F2 R2 B2 F2 U R' D F' D L B R2 U' R2;2026-01-13 23:33:53;8.69
8535;10.35;;L F2 D2 R' F2 L2 D' B D2 F2 D' F2 D' L2 D R2 B2 D B2 L2;2026-01-13 23:34:10;10.35
8536;14.69;;B2 L2 U R2 U F2 U F2 L2 U2 F U F2 U2 F' R' D U B' R';2026-01-13 23:34:29;14.69
8537;7.61;;D B2 U L2 F2 L2 F2 D' B2 U L F U' B2 L2 U B' F' L B';2026-01-13 23:34:54;7.61
8538;9.43;;B' D2 B2 U F2 U B2 R2 U' R2 U2 R2 L F D' R' U' B' U' B2;2026-01-13 23:35:10;9.43
8539;10.30;;U2 F2 B' R' B' R F B2 U' L F2 B2 D2 L2 F2 L B2 U2 R2;2026-01-13 23:35:32;10.3
8540;10.40;;U2 B' F2 R2 D2 B D2 F' U2 R2 F' U R' F U2 L2 R D L B U;2026-01-13 23:35:52;10.4
8541;9.04;;R2 L' B2 L' U' D L' F' L2 F' U2 B' L2 U2 B' R2 D2 F R' B';2026-01-13 23:36:10;9.04
8542;8.84;;F' D F2 B2 L B U D R D2 R2 B' R2 L2 U2 B L2 B2 R2;2026-01-13 23:36:29;8.84
8543;7.88;;L F2 B' U' L2 F2 B U R' F2 R' F2 R2 U2 F2 B2 R' D2 F2 L2 B';2026-01-13 23:36:53;7.88
8544;7.72;;B' U2 L2 D2 B' R2 F2 R2 D2 U2 R' D L' R' F U' L2 D' L';2026-01-13 23:37:10;7.72
8545;9.94;;L2 D F2 U' F2 U' R2 D' R2 D L2 B' R D2 U F U2 B F2 U' L2;2026-01-13 23:37:27;9.94
8546;11.59;;F' L2 U F2 R2 U F2 U R2 U2 F2 L2 U' L F' D' B R' B' U2 L;2026-01-13 23:37:51;11.59
8547;9.74;;B2 L2 U' F2 D' R2 D2 F2 L2 D' F' L' D B R' U R2 F2 L2 F';2026-01-13 23:38:20;9.74
8548;8.36;;D R' D L' F R F2 L B R2 F2 B2 D' F2 U B2 U' B2 R2 D' B2;2026-01-13 23:38:38;8.36
8549;9.15;;R2 D2 B2 L2 B2 L2 U L2 B2 D2 B2 U R B R' U L R D' B;2026-01-13 23:38:54;9.15
8550;13.78;;F L U2 F2 L2 U2 F U2 R2 F L2 U L2 D' B' D' L' F';2026-01-13 23:39:12;13.78
8551;9.87;;R2 U F2 B2 R' D L F U2 R U2 L' F2 D2 L2 U2 D2 L' F2 L;2026-01-13 23:40:05;9.87
8552;8.04;;R' U' D2 R' D' F' B' R2 U2 R D2 R' U2 R B2 L2 D2 F2 L F D2;2026-01-13 23:40:34;8.04
8553;8.38;;F D' B U2 R2 F2 R2 F D2 L2 F2 U2 B' R2 L' D' L2 R2 B2 D L2;2026-01-13 23:40:50;8.38
8554;11.28;;R' F R U' F D' B' D' R F2 B2 L' D2 B2 R' F2 R L D2 R;2026-01-13 23:41:10;11.28
8555;9.92;;B2 U' D2 F2 L R2 B2 R' D2 L' F2 D2 R U2 B D' R2 F R' U B;2026-01-13 23:41:29;9.92
8556;7.87;;B U2 F2 U' L' B2 D F D2 B2 L' D2 R2 F2 U2 D2 R' D2 R D2 F';2026-01-13 23:41:52;7.87
8557;7.51;;U' B' F2 R2 U R2 U F2 U' F2 L2 U' L2 U2 B D' F' R' D F L;2026-01-13 23:42:30;7.51
8558;7.95;;U' L F2 D2 R2 U2 F U2 F2 R2 F2 R2 U2 R' U' L' D' R U2 F2;2026-01-13 23:42:50;7.95
8559;9.41;;U F2 L2 F2 D U2 L2 B2 U R2 L U2 B' R D2 R' F' L F D';2026-01-13 23:43:11;9.41
8560;8.89;;B L2 U2 L2 F R2 B U2 L2 B2 U L D' F R2 F' U R' B L;2026-01-13 23:43:29;8.89
8561;6.92;;B U F2 D2 L2 B2 D2 L' R' U2 R' B2 R B' R2 B D U2 L2 R';2026-01-13 23:43:49;6.92
8562;8.97;;B' L B2 R D2 F R U L2 U2 R2 F2 U F2 U2 R2 L2 U' F2 B L;2026-01-13 23:44:12;8.97
8563;8.58;;F2 U2 D' R D' L' U F L F U2 F' L2 U2 D2 B' R2 F U2 D2 F;2026-01-13 23:44:30;8.58
8564;6.77;;D2 B2 D' F' U2 F L F' U R2 B D2 R2 F' B' R2 B' D2 L2 D2;2026-01-13 23:44:51;6.77
8565;10.06;;R2 B' R2 F' R2 U2 B2 F U2 B' D2 L2 D R' B2 U2 F R2 B L' B2;2026-01-13 23:45:18;10.06
8566;10.04;;B L2 F D B2 L U2 B2 U2 R2 B R2 L2 U2 R2 F' B' U2;2026-01-13 23:45:37;10.04
8567;10.73;;L' D' B L2 B' U2 B' R2 D2 U2 B' U2 F' D' F D2 F R' B F';2026-01-13 23:46:12;10.73
8568;10.82;;D R U D2 R D F' L U R2 B2 R2 D' R2 F2 D B2 U' B2 R2 F;2026-01-13 23:46:30;10.82
8569;9.95;;D' B2 D' B2 L2 B2 D U2 F2 R2 F D2 R2 D' L U2 F U R' U;2026-01-14 00:00:56;9.95
8570;8.60;;B2 U R B L2 B U2 F U2 B R2 B D2 F' R' U B D L B2 F;2026-01-14 00:01:18;8.6
8571;9.78;;B L2 B2 D F2 D L2 D' F2 D' L2 U' F U L R U' R F2 L2 R;2026-01-14 00:01:43;9.78
8572;11.65;;F L' D2 L2 F2 U2 B R2 F2 L2 D2 F' U2 R2 L' B D' R2 B2 U L;2026-01-14 00:02:12;11.65
8573;9.78;;D2 F' D2 R B D' F' L2 F2 D R2 F2 U2 B2 L2 D' F2 R F';2026-01-14 00:02:39;9.78
8574;8.98;;R2 B2 U2 F2 U F2 U B2 U R2 D2 R F2 R2 U' L2 F2 U' B' F';2026-01-14 00:02:57;8.98
8575;9.43;;L' U' B2 U' F2 L2 R2 U F2 L2 B2 D2 R2 L' B2 F R' B' U' R2 F';2026-01-14 00:03:16;9.43
8576;11.65;;U' L F2 D2 R2 U L2 D B2 U' L2 R2 D R D' B2 L F D B' R';2026-01-14 00:03:34;11.65
8577;9.15;;F2 U2 L D' R L' U' B U2 R2 B L2 F' U2 B D2 B' R2 B' L F;2026-01-14 00:04:00;9.15
8578;10.99;;D2 F' R2 F2 L D2 R D2 B2 D2 R' U2 B L D2 R D' B F;2026-01-14 00:04:30;10.99
8579;9.50;;L F U F2 U B2 D2 F2 D R2 B2 D F' L B' D' R' F' U R';2026-01-14 00:04:53;9.5
8580;10.54;;D' F' B' D' F2 U' R2 B2 L' F2 U2 D2 R' F2 L' F2 D2 L2;2026-01-14 00:05:17;10.54
8581;9.47;;B' U B2 R2 D2 B D2 F' R2 D2 R2 D2 F U B L F2 U' B' F;2026-01-14 00:06:51;9.47
8582;9.78;;D B' R2 D U2 F2 L2 D L2 R2 D' F2 U' R2 F' D F' R' U' F' D';2026-01-14 00:07:10;9.78
8583;9.15;;F U F' D R' U R' F R2 F2 B2 L U2 R' F2 R D2 F2 R D;2026-01-14 00:07:28;9.15
8584;9.38;;D2 F D2 R2 F2 R2 B2 D' U2 R2 U2 F2 R F' R F' D U2 R';2026-01-14 00:07:46;9.38
8585;11.00;;F2 L' B' R U2 L D' F U' D2 L' U2 F2 R2 B2 D2 L' D2 R;2026-01-14 00:08:04;11.0
8586;10.89;;D L2 F' D2 F2 D2 U L2 D B2 L2 B2 L2 F2 R' F L2 D U2 L' D2;2026-01-14 00:08:26;10.89
8587;8.83;;D2 F L' F2 U D F' U R D2 B2 R' D2 R' U2 R2 F2 L' B2 R2 U;2026-01-14 00:08:46;8.83
8588;8.80;;L2 F2 R' U2 F2 L' U2 R' D2 B2 R' B U' B F U F' R2 U';2026-01-14 00:09:03;8.8
8589;8.91;;B R' L' B R2 D F2 U B2 U2 R2 B2 U2 F' R2 U2 F' D2 F U;2026-01-14 00:09:20;8.91
8590;9.55;;R' U B2 F2 U F2 R2 D B2 R2 D B2 U' F' L U' B' U2 F L' R2;2026-01-14 00:09:39;9.55
8591;14.09;;L R2 D' L2 D L2 D2 R2 B2 U2 F2 U' B' R2 B L B' D U' L;2026-01-14 00:10:04;14.09
8592;11.23;;F L2 D' B2 F2 L2 U2 R2 U F2 L2 D' R2 F' L' U2 F' R2 B2 U' L2;2026-01-14 00:10:27;11.23
8593;8.02;;D F' R2 F2 U' B2 D B2 D R2 U2 R2 U2 F2 L' D U2 F' L F R;2026-01-14 00:10:49;8.02
8594;9.96;;L2 D2 R2 D2 F2 R F2 R2 D2 R2 U2 D' R' B D' F' R2 D' L2 R B';2026-01-14 00:11:18;9.96
8595;9.60;;R U' F2 L' D2 B2 L2 R' F2 D2 R U2 F2 D' B D' U R' D2 F2;2026-01-14 00:11:38;9.6
8596;9.56;;B L2 D' F2 D' R2 U' L2 B2 U2 R2 L' B' R2 D B2 L F2 R';2026-01-14 00:11:56;9.56
8597;11.70;;U2 B' L D2 B2 L D2 L2 U2 L D2 R' B2 R2 F R2 U' L B' U L';2026-01-14 00:12:16;11.7
8598;10.01;;D B' U2 F2 U2 L' B2 D2 R F2 R' U2 B2 L' B' R2 D' F' D' B R;2026-01-14 00:12:36;10.01
8599;10.88;;L2 D2 B2 L R U2 B2 R2 F2 D' B' F' L B' U2 R' B F;2026-01-14 00:12:54;10.88
8600;10.76;;U2 R U' L2 U2 L2 F2 D' F2 D R2 B2 U' F' L' U2 B' F U2 B R';2026-01-14 00:13:36;10.76
8601;8.97;;R2 D2 B2 L2 D' F2 D R2 U L2 D F2 L F' R B2 R B' R' B2 D';2026-01-14 11:49:26;8.97
8602;9.10;;U L' U2 F' U2 F U2 F' R2 U2 B2 U2 F2 U2 L F2 R' U L' D' F';2026-01-14 11:49:42;9.1
8603;10.52;;R' D2 F2 R2 D F U2 R U F2 R2 U' D2 L2 D2 R2 B2 R2 U L2 R';2026-01-14 11:50:11;10.52
8604;7.04;;D' B' L2 D U' B2 D F2 U' B2 D' B2 F D2 B R' B2 R U;2026-01-14 11:50:32;7.04
8605;12.32;;L2 B2 U' L B' L2 D F R' B2 R2 F' L2 B' L2 B' D2 R2 D2 F;2026-01-14 11:50:48;12.32
8606;9.71;;U2 L2 D2 L2 F2 U2 F' R2 F2 U2 R2 B U F R' U F2 D2 B R F2;2026-01-14 12:01:43;9.71
8607;11.44;;F2 D U2 R2 U' R2 F2 L2 R2 U' B' D2 L' U' R' B U' L F' R2;2026-01-14 12:02:00;11.44
8608;8.98;;U2 L2 B2 D R2 D' R2 F2 D2 F2 R2 U F L R U B D2 L2 U2 L';2026-01-14 12:02:25;8.98
8609;11.02;;L' B L2 F L2 B D2 U2 F R2 F2 L2 R' D' F U L F' U' R;2026-01-14 12:02:43;11.02
8610;8.37;;U' R2 L2 F2 D2 F L' U' R' U2 R2 D2 F2 U F2 R2 U R2 B2 U;2026-01-14 12:03:56;8.37
8611;10.52;;D2 R2 B' L2 B2 F' L2 F' U2 R2 D' F D2 R B' D' U B R2;2026-01-14 12:04:14;10.52
8612;7.89;;R2 F D B2 L2 U R2 U' B2 R2 U2 B2 D' B' U R' U2 B' L2 D2 B';2026-01-14 12:04:34;7.89
8613;7.94;;F' R2 B2 U R2 U L2 D' R2 U B2 U2 L2 F' U L' B2 F2 D2 R B2;2026-01-14 12:04:50;7.94
8614;9.59;;L2 F2 U2 B F2 U2 R2 B2 R2 B U2 L2 U B' R' B' R' D2 L D F;2026-01-14 12:05:07;9.59
8615;9.63;;R2 D2 U2 B U2 F' U2 R2 D2 R2 F2 D F' L F' R U2 R2 B' L2 U';2026-01-14 12:05:39;9.63
8616;9.67;;F B2 U' L' D' F R D R' U2 B2 U' R2 L2 U' L2 D' F2 R2 U' L2;2026-01-14 12:05:56;9.67
8617;10.18;;R F2 L2 D2 R' U2 B2 R2 D2 F2 R' U2 F D' B' U' R U' F L D;2026-01-14 12:06:28;10.18
8618;8.02;;R2 F2 L2 D' R2 U L2 R2 B2 D2 U' L D2 U2 F' U B F2 D U2 R2;2026-01-14 12:07:35;8.02
8619;7.75;;U2 L2 B2 L2 D' F2 D' B2 D R2 B2 L' F' U' F2 R2 D2 F U2 R';2026-01-14 12:07:58;7.75
8620;12.17;;D' R2 U F2 R D2 F2 D L2 F B2 R2 F U2 F R2 L2 B' R2;2026-01-14 12:08:13;12.17
8621;7.22;;U B2 R2 D' L2 U' R2 U R2 D R' D' R B L D2 U L' D' L';2026-01-14 12:08:48;7.22
8622;6.81;;F' B' U' R U B' R B D' R B2 U2 R2 D2 L' B2 D2 R' B2 U2;2026-01-14 12:09:04;6.81
8623;8.60;;F' R2 F2 D2 F U2 R2 D2 F U2 R2 D B' D' L' U F' D U' B;2026-01-14 12:09:28;8.6
8624;8.15;;U2 R2 F2 D F' U' L' F2 U' R L B2 U2 L B2 L D2 F2 B2 R U2;2026-01-14 12:09:47;8.15
8625;9.46;;D2 F U2 B' F2 L2 B L2 D2 R2 F' D F U2 B2 R2 F R F D;2026-01-14 12:10:05;9.46
8626;10.41;;U2 L D2 F2 B' R L2 F D' F2 R' F2 U2 R' U2 L2 F2 L U2 R2 D2;2026-01-14 12:12:21;10.41
8627;9.01;;B D' R2 D R2 D' L2 R2 F2 R2 D B2 U' L' R' B' L2 D' B2 R' U;2026-01-14 12:16:51;9.01
8628;8.82;;R2 F2 L2 F2 D U F2 U L2 R2 B2 R F D' R2 D' B F2 L D' R;2026-01-14 12:17:26;8.82
8629;9.08;;U2 R2 U' F2 U' B2 R2 D' L2 U' F2 R2 L' F L' B U' B2 L R' D2;2026-01-14 12:17:44;9.08
8630;11.19;;B U2 L' U' R2 U2 B U F B' U2 D2 R2 F' R2 F2 D2 L2 B U;2026-01-14 12:18:06;11.19
8631;10.36;;D' R2 U' B2 L2 D' B2 D R2 U B2 U B U F' R B' D2 R' F';2026-01-14 12:18:58;10.36
8632;9.30;;U' R' F' D B R2 B F2 U2 R2 L2 U' F2 U2 R2 U2 R2 D2 L' F;2026-01-14 12:20:20;9.3
8633;10.49;;R' F L' B' D2 R' U' D2 R U2 L2 D2 F D2 F D2 F R2 U2;2026-01-14 12:20:41;10.49
8634;9.49;;F2 D2 F' U D R F D F U2 R2 U2 R2 U2 F' U2 B2 R2 U2 F';2026-01-15 00:29:37;9.49
8635;9.60;;U' B' D2 L2 U' R2 D' R2 U R2 B2 R2 B2 U2 B R2 U F2 R' D2 F;2026-01-15 00:30:02;9.6
8636;11.78;;L2 U R2 B2 U' R2 B2 U B2 R2 U2 L' F2 R' B2 U2 R2 D F U' B';2026-01-15 00:30:19;11.78
8637;7.79;;U B2 U L2 B2 F2 U R2 D F2 D' L2 F' U L U' L' R F2 L' R2;2026-01-15 00:32:49;7.79
8638;10.84;;L2 U F2 U2 R2 U B2 R2 U2 F L R B2 D' F L' U2 L' F';2026-01-15 00:33:06;10.84
8639;12.04;;B' U' L' B2 R' D' F' D U2 R2 L D2 F2 R' U2 B2 L' U2 B2 L' U';2026-01-15 00:35:47;12.04
8640;12.06;;L' F U2 F2 D' R L F' R' L2 U L2 B2 U' L2 B2 U' R2 L2 F2 D2;2026-01-15 00:39:01;12.06
8641;8.59;;B2 D2 L2 D R2 U' R2 B2 D' R2 L U R2 F2 D R F' U2 B F2;2026-01-15 00:42:58;8.59
8642;10.70;;D L' D F2 D' B' R2 F U2 D2 B2 L' B2 L' U2 R' D2 R F2;2026-01-15 00:43:14;10.7
8643;13.12;;D' L2 D L2 B2 F2 U' F2 R2 F2 U2 L F R' F' U R B R' D';2026-01-15 00:43:38;13.12
8644;10.75;;R' B U B2 D' U2 R2 B2 U' F2 D2 U' L2 R B L' D' R2 U B' U';2026-01-15 00:47:16;10.75
8645;10.63;;B2 R F' U F' B2 D' R' F' B R2 D2 B D2 F2 B L2 U2 L2 U2;2026-01-15 00:48:08;10.63
8646;10.14;;R D2 B' R2 D2 B D2 B' U2 F' R2 U2 F2 R D' F' R' D2 B F2 L;2026-01-15 00:49:42;10.14
8647;9.22;;D R U' R2 U2 F' L2 F2 U R2 U' R2 D2 F2 D R2 U L2 R;2026-01-15 00:50:01;9.22
8648;9.78;;U2 L2 D L2 F2 D F2 R2 D F2 R' F U' R B L B' L2 F R';2026-01-15 00:50:18;9.78
8649;DNF(10.21);;L U' R D2 U2 F2 D2 R B2 R F2 D2 U2 L2 D B D' F' L' D L';2026-01-15 00:51:12;10.21
8650;10.32;;D' B R2 F' L2 D2 B2 L2 B' U2 F D2 L' B2 U' L2 D' L R F2;2026-01-15 00:51:38;10.32
8651;8.31;;B2 L2 F' L2 U2 B2 D2 F' D2 F2 L2 F2 L' R U R F2 R U B' U;2026-01-15 10:56:12;8.31
8652;9.71;;U' L2 U' L2 B2 U' F2 U' L2 B2 L2 R2 F R2 D' B' F2 D' B2 L U';2026-01-15 10:56:39;9.71
8653;11.01;;R' L' D L2 B R U' F' R L2 D R2 B2 L2 F2 U' L2 F2 D' L2 D2;2026-01-15 10:57:00;11.01
8654;8.69;;L B' U2 R' B2 R2 B2 U2 R B2 U2 L' F2 R2 D F' R U B2 L' B;2026-01-15 10:57:21;8.69
8655;8.74;;L2 B2 L2 D F2 R2 D2 L2 U' L2 R2 B2 F' L D' B R' U' B' U2 L;2026-01-15 10:57:57;8.74
8656;8.27;;L' U2 B' R2 F L2 D B' R2 F2 U2 F2 U2 D2 L' D2 R2 F2 L2 B;2026-01-15 10:58:25;8.27
8657;9.89;;B F2 U' B2 D2 U R2 U' L2 U' R2 F2 U2 B' D' U2 L' R D' F2 R';2026-01-15 10:58:46;9.89
8658;8.34;;L2 D B' L' D' R U' F' R F2 U2 B2 D2 L2 F2 D' R2 U' L2 F2;2026-01-15 10:59:09;8.34
8659;9.31;;D F' R2 B' R2 U2 B R2 B L2 F2 R2 B' L' U L' D' F U' L' D2;2026-01-15 10:59:29;9.31
8660;9.74;;F' U L' D' R U D L U2 F2 B' U2 B2 D2 L2 F' R2 D2 B' L;2026-01-15 10:59:54;9.74
8661;9.87;;L2 D2 R' B2 R F2 R2 F2 D2 L' R' D' F U' R2 B L2 U L2 D2;2026-01-15 11:00:14;9.87
8662;8.92;;R' L2 F2 U2 F' L2 R2 F U2 F' D2 R2 F L D F D L' U' B' L;2026-01-15 11:00:34;8.92
8663;11.47;;R' L2 F R2 D2 F2 L2 U2 B' R2 U2 F2 R D U' B L F D2 B D';2026-01-15 11:00:55;11.47
8664;11.03+;;F2 D R2 U' B2 U2 L2 U' F2 D L2 U2 B L' U2 L' R' U L2 F' R';2026-01-15 11:01:17;9.03
8665;12.60;;B2 R2 D' L' B L' U D' F2 B R2 F2 R2 U2 R2 F2 U2 L2;2026-01-15 11:01:39;12.6
8666;10.97;;U R' F R' U F' D L U' D2 F2 U2 R2 D2 F' D2 F U2 F' L2 F2;2026-01-15 11:02:13;10.97
8667;8.85;;D2 L' U2 R' D2 R2 B2 L2 B2 D2 F2 L B' D F' U2 R' U F L2 B';2026-01-15 11:02:36;8.85
8668;11.14+;;R U B2 F2 R2 B2 U R2 U F2 U' R2 L B' L2 U2 L' B' R2 D B;2026-01-15 11:03:36;9.14
8669;8.92;;B' R' D2 B' R D' L R2 U2 B2 R2 B U2 F2 D2 F L2 D2 L D;2026-01-15 11:04:00;8.92
8670;9.49;;R U2 L U2 R D2 U2 F2 L D2 F2 B' R' B' D L' D' B' D2 F;2026-01-15 11:04:32;9.49
8671;9.25;;D2 F R2 B L2 F' R2 B2 L2 F' D2 F2 L' R' F' D F2 R B' D R';2026-01-15 11:04:56;9.25
8672;12.75;;L' D L2 D' U2 F2 U' F2 L2 U R2 F2 L2 B' R' F' L2 B' U R D';2026-01-15 11:05:16;12.75
8673;9.62;;B2 R' L2 B' D2 L2 F2 U2 L2 U2 R2 F' L2 U' B D U2 R' F' L F';2026-01-15 11:05:45;9.62
8674;9.06;;B R2 U B' U2 F' L' D2 L2 U L2 F2 L2 B2 D' R2 U2 L2 D' L';2026-01-15 11:06:05;9.06
8675;10.67;;D2 F' R2 B2 D2 R2 U R2 F2 U L2 U2 R U' B U L D U';2026-01-15 11:06:26;10.67
8676;9.68;;U2 L U2 F R B' L' F' U2 F2 B2 R2 D R2 F2 U' B2 D2 R;2026-01-15 11:07:21;9.68
8677;11.34+;;D F2 L2 U L2 U' F2 D2 F D2 L F U2 B U R' B F2;2026-01-15 11:07:41;9.34
8678;10.04;;R D2 B2 F2 L' U2 F2 R' D2 B2 U2 F2 D' L' U' L B' D2 F' R2 F';2026-01-15 11:08:01;10.04
